"","long","lat","freq","hour"
"919",121.593783143,31.1707606071,993,6
"920",121.604706571,31.1707606071,420,6
"921",121.61563,31.1707606071,50,6
"922",121.626553429,31.1707606071,1383,6
"923",121.637476857,31.1707606071,1141,6
"924",121.648400286,31.1707606071,635,6
"925",121.353467714,31.1797569643,21688,6
"926",121.364391143,31.1797569643,19523,6
"927",121.375314571,31.1797569643,7768,6
"928",121.386238,31.1797569643,13019,6
"929",121.397161429,31.1797569643,8042,6
"930",121.408084857,31.1797569643,7938,6
"931",121.419008286,31.1797569643,15251,6
"932",121.429931714,31.1797569643,10975,6
"933",121.440855143,31.1797569643,16807,6
"934",121.451778571,31.1797569643,7091,6
"935",121.462702,31.1797569643,860,6
"936",121.473625429,31.1797569643,3528,6
"937",121.484548857,31.1797569643,10257,6
"938",121.495472286,31.1797569643,16293,6
"939",121.506395714,31.1797569643,19053,6
"940",121.517319143,31.1797569643,14087,6
"941",121.528242571,31.1797569643,4656,6
"942",121.539166,31.1797569643,4709,6
"943",121.550089429,31.1797569643,5422,6
"944",121.561012857,31.1797569643,3562,6
"945",121.571936286,31.1797569643,738,6
"946",121.582859714,31.1797569643,468,6
"947",121.593783143,31.1797569643,797,6
"948",121.604706571,31.1797569643,781,6
"949",121.61563,31.1797569643,1703,6
"950",121.626553429,31.1797569643,4073,6
"951",121.637476857,31.1797569643,1990,6
"952",121.648400286,31.1797569643,641,6
"953",121.353467714,31.1887533214,4995,6
"954",121.364391143,31.1887533214,12521,6
"955",121.375314571,31.1887533214,12018,6
"956",121.386238,31.1887533214,8883,6
"957",121.397161429,31.1887533214,11739,6
"958",121.408084857,31.1887533214,13524,6
"959",121.419008286,31.1887533214,14272,6
"960",121.429931714,31.1887533214,17354,6
"961",121.440855143,31.1887533214,19566,6
"962",121.451778571,31.1887533214,15133,6
"963",121.462702,31.1887533214,1666,6
"964",121.473625429,31.1887533214,2453,6
"965",121.484548857,31.1887533214,881,6
"966",121.495472286,31.1887533214,4777,6
"967",121.506395714,31.1887533214,14717,6
"968",121.517319143,31.1887533214,10080,6
"969",121.528242571,31.1887533214,7520,6
"970",121.539166,31.1887533214,3539,6
"971",121.550089429,31.1887533214,8096,6
"972",121.561012857,31.1887533214,4183,6
"973",121.571936286,31.1887533214,2300,6
"974",121.582859714,31.1887533214,1340,6
"975",121.593783143,31.1887533214,1938,6
"976",121.604706571,31.1887533214,430,6
"977",121.61563,31.1887533214,574,6
"978",121.626553429,31.1887533214,3309,6
"979",121.637476857,31.1887533214,2137,6
"980",121.648400286,31.1887533214,1347,6
"981",121.353467714,31.1977496786,2353,6
"982",121.364391143,31.1977496786,5746,6
"983",121.375314571,31.1977496786,4802,6
"984",121.386238,31.1977496786,11100,6
"985",121.397161429,31.1977496786,10061,6
"986",121.408084857,31.1977496786,13118,6
"987",121.419008286,31.1977496786,18604,6
"988",121.429931714,31.1977496786,19087,6
"989",121.440855143,31.1977496786,17001,6
"990",121.451778571,31.1977496786,24789,6
"991",121.462702,31.1977496786,22200,6
"992",121.473625429,31.1977496786,16024,6
"993",121.484548857,31.1977496786,6106,6
"994",121.495472286,31.1977496786,1804,6
"995",121.506395714,31.1977496786,15723,6
"996",121.517319143,31.1977496786,13758,6
"997",121.528242571,31.1977496786,6018,6
"998",121.539166,31.1977496786,2830,6
"999",121.550089429,31.1977496786,5917,6
"1000",121.561012857,31.1977496786,4290,6
"1001",121.571936286,31.1977496786,3430,6
"1002",121.582859714,31.1977496786,3013,6
"1003",121.593783143,31.1977496786,2510,6
"1004",121.604706571,31.1977496786,1639,6
"1005",121.61563,31.1977496786,1978,6
"1006",121.626553429,31.1977496786,4948,6
"1007",121.637476857,31.1977496786,2760,6
"1008",121.648400286,31.1977496786,975,6
"1009",121.353467714,31.2067460357,6916,6
"1010",121.364391143,31.2067460357,10665,6
"1011",121.375314571,31.2067460357,9118,6
"1012",121.386238,31.2067460357,18005,6
"1013",121.397161429,31.2067460357,21513,6
"1014",121.408084857,31.2067460357,19135,6
"1015",121.419008286,31.2067460357,21559,6
"1016",121.429931714,31.2067460357,16898,6
"1017",121.440855143,31.2067460357,9838,6
"1018",121.451778571,31.2067460357,17490,6
"1019",121.462702,31.2067460357,23396,6
"1020",121.473625429,31.2067460357,28839,6
"1021",121.484548857,31.2067460357,27028,6
"1022",121.495472286,31.2067460357,10397,6
"1023",121.506395714,31.2067460357,8986,6
"1024",121.517319143,31.2067460357,8571,6
"1025",121.528242571,31.2067460357,5021,6
"1026",121.539166,31.2067460357,5811,6
"1027",121.550089429,31.2067460357,6329,6
"1028",121.561012857,31.2067460357,3680,6
"1029",121.571936286,31.2067460357,1923,6
"1030",121.582859714,31.2067460357,2191,6
"1031",121.593783143,31.2067460357,1860,6
"1032",121.604706571,31.2067460357,3260,6
"1033",121.61563,31.2067460357,5517,6
"1034",121.626553429,31.2067460357,3716,6
"1035",121.637476857,31.2067460357,2283,6
"1036",121.648400286,31.2067460357,1817,6
"1037",121.353467714,31.2157423929,13063,6
"1038",121.364391143,31.2157423929,18963,6
"1039",121.375314571,31.2157423929,14939,6
"1040",121.386238,31.2157423929,19380,6
"1041",121.397161429,31.2157423929,21773,6
"1042",121.408084857,31.2157423929,19907,6
"1043",121.419008286,31.2157423929,20446,6
"1044",121.429931714,31.2157423929,15776,6
"1045",121.440855143,31.2157423929,13547,6
"1046",121.451778571,31.2157423929,15699,6
"1047",121.462702,31.2157423929,18457,6
"1048",121.473625429,31.2157423929,28607,6
"1049",121.484548857,31.2157423929,30142,6
"1050",121.495472286,31.2157423929,18682,6
"1051",121.506395714,31.2157423929,5714,6
"1052",121.517319143,31.2157423929,10006,6
"1053",121.528242571,31.2157423929,5122,6
"1054",121.539166,31.2157423929,2702,6
"1055",121.550089429,31.2157423929,2049,6
"1056",121.561012857,31.2157423929,837,6
"1057",121.571936286,31.2157423929,1033,6
"1058",121.582859714,31.2157423929,1123,6
"1059",121.593783143,31.2157423929,1807,6
"1060",121.604706571,31.2157423929,1853,6
"1061",121.61563,31.2157423929,3377,6
"1062",121.626553429,31.2157423929,1919,6
"1063",121.637476857,31.2157423929,1909,6
"1064",121.648400286,31.2157423929,1346,6
"1065",121.353467714,31.22473875,8243,6
"1066",121.364391143,31.22473875,10360,6
"1067",121.375314571,31.22473875,7576,6
"1068",121.386238,31.22473875,4477,6
"1069",121.397161429,31.22473875,7157,6
"1070",121.408084857,31.22473875,15211,6
"1071",121.419008286,31.22473875,19916,6
"1072",121.429931714,31.22473875,18945,6
"1073",121.440855143,31.22473875,18294,6
"1074",121.451778571,31.22473875,17890,6
"1075",121.462702,31.22473875,20228,6
"1076",121.473625429,31.22473875,28203,6
"1077",121.484548857,31.22473875,26900,6
"1078",121.495472286,31.22473875,19704,6
"1079",121.506395714,31.22473875,5893,6
"1080",121.517319143,31.22473875,10984,6
"1081",121.528242571,31.22473875,5627,6
"1082",121.539166,31.22473875,3029,6
"1083",121.550089429,31.22473875,3077,6
"1084",121.561012857,31.22473875,3272,6
"1085",121.571936286,31.22473875,1068,6
"1086",121.582859714,31.22473875,187,6
"1087",121.593783143,31.22473875,306,6
"1088",121.604706571,31.22473875,1753,6
"1089",121.61563,31.22473875,1357,6
"1090",121.626553429,31.22473875,959,6
"1091",121.637476857,31.22473875,1031,6
"1092",121.648400286,31.22473875,1012,6
"1093",121.353467714,31.2337351071,6160,6
"1094",121.364391143,31.2337351071,5197,6
"1095",121.375314571,31.2337351071,12830,6
"1096",121.386238,31.2337351071,14569,6
"1097",121.397161429,31.2337351071,26580,6
"1098",121.408084857,31.2337351071,17907,6
"1099",121.419008286,31.2337351071,20135,6
"1100",121.429931714,31.2337351071,21431,6
"1101",121.440855143,31.2337351071,21905,6
"1102",121.451778571,31.2337351071,21794,6
"1103",121.462702,31.2337351071,25821,6
"1104",121.473625429,31.2337351071,27390,6
"1105",121.484548857,31.2337351071,24572,6
"1106",121.495472286,31.2337351071,7173,6
"1107",121.506395714,31.2337351071,7542,6
"1108",121.517319143,31.2337351071,10506,6
"1109",121.528242571,31.2337351071,7272,6
"1110",121.539166,31.2337351071,7289,6
"1111",121.550089429,31.2337351071,3673,6
"1112",121.561012857,31.2337351071,4698,6
"1113",121.571936286,31.2337351071,1663,6
"1114",121.582859714,31.2337351071,1055,6
"1115",121.593783143,31.2337351071,1360,6
"1116",121.604706571,31.2337351071,1810,6
"1117",121.61563,31.2337351071,374,6
"1118",121.626553429,31.2337351071,421,6
"1119",121.637476857,31.2337351071,1399,6
"1120",121.648400286,31.2337351071,928,6
"1121",121.353467714,31.2427314643,11557,6
"1122",121.364391143,31.2427314643,7333,6
"1123",121.375314571,31.2427314643,5381,6
"1124",121.386238,31.2427314643,11355,6
"1125",121.397161429,31.2427314643,34425,6
"1126",121.408084857,31.2427314643,29354,6
"1127",121.419008286,31.2427314643,30510,6
"1128",121.429931714,31.2427314643,22770,6
"1129",121.440855143,31.2427314643,26435,6
"1130",121.451778571,31.2427314643,21520,6
"1131",121.462702,31.2427314643,30786,6
"1132",121.473625429,31.2427314643,31951,6
"1133",121.484548857,31.2427314643,14368,6
"1134",121.495472286,31.2427314643,2391,6
"1135",121.506395714,31.2427314643,3364,6
"1136",121.517319143,31.2427314643,9600,6
"1137",121.528242571,31.2427314643,3535,6
"1138",121.539166,31.2427314643,6502,6
"1139",121.550089429,31.2427314643,6903,6
"1140",121.561012857,31.2427314643,6568,6
"1141",121.571936286,31.2427314643,5498,6
"1142",121.582859714,31.2427314643,3077,6
"1143",121.593783143,31.2427314643,1849,6
"1144",121.604706571,31.2427314643,610,6
"1145",121.61563,31.2427314643,854,6
"1146",121.626553429,31.2427314643,1278,6
"1147",121.637476857,31.2427314643,2049,6
"1148",121.648400286,31.2427314643,376,6
"1149",121.353467714,31.2517278214,13161,6
"1150",121.364391143,31.2517278214,13181,6
"1151",121.375314571,31.2517278214,21329,6
"1152",121.386238,31.2517278214,18287,6
"1153",121.397161429,31.2517278214,29787,6
"1154",121.408084857,31.2517278214,28844,6
"1155",121.419008286,31.2517278214,19758,6
"1156",121.429931714,31.2517278214,20858,6
"1157",121.440855143,31.2517278214,24635,6
"1158",121.451778571,31.2517278214,23919,6
"1159",121.462702,31.2517278214,29805,6
"1160",121.473625429,31.2517278214,35001,6
"1161",121.484548857,31.2517278214,24238,6
"1162",121.495472286,31.2517278214,14047,6
"1163",121.506395714,31.2517278214,10064,6
"1164",121.517319143,31.2517278214,8239,6
"1165",121.528242571,31.2517278214,4314,6
"1166",121.539166,31.2517278214,2439,6
"1167",121.550089429,31.2517278214,7098,6
"1168",121.561012857,31.2517278214,6963,6
"1169",121.571936286,31.2517278214,7900,6
"1170",121.582859714,31.2517278214,8419,6
"1171",121.593783143,31.2517278214,1807,6
"1172",121.604706571,31.2517278214,1305,6
"1173",121.61563,31.2517278214,569,6
"1174",121.626553429,31.2517278214,316,6
"1175",121.637476857,31.2517278214,417,6
"1176",121.648400286,31.2517278214,776,6
"1177",121.353467714,31.2607241786,7404,6
"1178",121.364391143,31.2607241786,13702,6
"1179",121.375314571,31.2607241786,20908,6
"1180",121.386238,31.2607241786,20451,6
"1181",121.397161429,31.2607241786,22718,6
"1182",121.408084857,31.2607241786,15919,6
"1183",121.419008286,31.2607241786,20944,6
"1184",121.429931714,31.2607241786,21155,6
"1185",121.440855143,31.2607241786,34229,6
"1186",121.451778571,31.2607241786,26130,6
"1187",121.462702,31.2607241786,35796,6
"1188",121.473625429,31.2607241786,29515,6
"1189",121.484548857,31.2607241786,27832,6
"1190",121.495472286,31.2607241786,29003,6
"1191",121.506395714,31.2607241786,23221,6
"1192",121.517319143,31.2607241786,21478,6
"1193",121.528242571,31.2607241786,18579,6
"1194",121.539166,31.2607241786,5963,6
"1195",121.550089429,31.2607241786,1631,6
"1196",121.561012857,31.2607241786,5365,6
"1197",121.571936286,31.2607241786,5862,6
"1198",121.582859714,31.2607241786,7468,6
"1199",121.593783143,31.2607241786,5232,6
"1200",121.604706571,31.2607241786,3307,6
"1201",121.61563,31.2607241786,1744,6
"1202",121.626553429,31.2607241786,1047,6
"1203",121.637476857,31.2607241786,1533,6
"1204",121.648400286,31.2607241786,1422,6
"1205",121.353467714,31.2697205357,2862,6
"1206",121.364391143,31.2697205357,3760,6
"1207",121.375314571,31.2697205357,4500,6
"1208",121.386238,31.2697205357,19372,6
"1209",121.397161429,31.2697205357,19358,6
"1210",121.408084857,31.2697205357,20760,6
"1211",121.419008286,31.2697205357,23608,6
"1212",121.429931714,31.2697205357,25343,6
"1213",121.440855143,31.2697205357,27161,6
"1214",121.451778571,31.2697205357,25665,6
"1215",121.462702,31.2697205357,27072,6
"1216",121.473625429,31.2697205357,27698,6
"1217",121.484548857,31.2697205357,28374,6
"1218",121.495472286,31.2697205357,20362,6
"1219",121.506395714,31.2697205357,29022,6
"1220",121.517319143,31.2697205357,22773,6
"1221",121.528242571,31.2697205357,17042,6
"1222",121.539166,31.2697205357,19699,6
"1223",121.550089429,31.2697205357,9704,6
"1224",121.561012857,31.2697205357,2726,6
"1225",121.571936286,31.2697205357,5680,6
"1226",121.582859714,31.2697205357,9001,6
"1227",121.593783143,31.2697205357,8676,6
"1228",121.604706571,31.2697205357,4266,6
"1229",121.61563,31.2697205357,2856,6
"1230",121.626553429,31.2697205357,1290,6
"1231",121.637476857,31.2697205357,2307,6
"1232",121.648400286,31.2697205357,2911,6
"1233",121.353467714,31.2787168929,4509,6
"1234",121.364391143,31.2787168929,3368,6
"1235",121.375314571,31.2787168929,4882,6
"1236",121.386238,31.2787168929,12458,6
"1237",121.397161429,31.2787168929,23134,6
"1238",121.408084857,31.2787168929,25144,6
"1239",121.419008286,31.2787168929,31278,6
"1240",121.429931714,31.2787168929,16818,6
"1241",121.440855143,31.2787168929,9890,6
"1242",121.451778571,31.2787168929,20390,6
"1243",121.462702,31.2787168929,20291,6
"1244",121.473625429,31.2787168929,21729,6
"1245",121.484548857,31.2787168929,27988,6
"1246",121.495472286,31.2787168929,27657,6
"1247",121.506395714,31.2787168929,31312,6
"1248",121.517319143,31.2787168929,28882,6
"1249",121.528242571,31.2787168929,18974,6
"1250",121.539166,31.2787168929,14494,6
"1251",121.550089429,31.2787168929,13226,6
"1252",121.561012857,31.2787168929,4184,6
"1253",121.571936286,31.2787168929,4082,6
"1254",121.582859714,31.2787168929,7239,6
"1255",121.593783143,31.2787168929,5146,6
"1256",121.604706571,31.2787168929,4010,6
"1257",121.61563,31.2787168929,2251,6
"1258",121.626553429,31.2787168929,680,6
"1259",121.637476857,31.2787168929,2137,6
"1260",121.648400286,31.2787168929,3234,6
"1261",121.353467714,31.28771325,10447,6
"1262",121.364391143,31.28771325,3344,6
"1263",121.375314571,31.28771325,9823,6
"1264",121.386238,31.28771325,14855,6
"1265",121.397161429,31.28771325,25062,6
"1266",121.408084857,31.28771325,22908,6
"1267",121.419008286,31.28771325,20058,6
"1268",121.429931714,31.28771325,17790,6
"1269",121.440855143,31.28771325,6729,6
"1270",121.451778571,31.28771325,9593,6
"1271",121.462702,31.28771325,12353,6
"1272",121.473625429,31.28771325,26756,6
"1273",121.484548857,31.28771325,25078,6
"1274",121.495472286,31.28771325,18519,6
"1275",121.506395714,31.28771325,16466,6
"1276",121.517319143,31.28771325,26931,6
"1277",121.528242571,31.28771325,34024,6
"1278",121.539166,31.28771325,24932,6
"1279",121.550089429,31.28771325,13320,6
"1280",121.561012857,31.28771325,1221,6
"1281",121.571936286,31.28771325,4035,6
"1282",121.582859714,31.28771325,5830,6
"1283",121.593783143,31.28771325,3567,6
"1284",121.604706571,31.28771325,5087,6
"1285",121.61563,31.28771325,2140,6
"1286",121.626553429,31.28771325,771,6
"1287",121.637476857,31.28771325,625,6
"1288",121.648400286,31.28771325,712,6
"1289",121.353467714,31.2967096071,4507,6
"1290",121.364391143,31.2967096071,3197,6
"1291",121.375314571,31.2967096071,4775,6
"1292",121.386238,31.2967096071,7352,6
"1293",121.397161429,31.2967096071,7689,6
"1294",121.408084857,31.2967096071,9430,6
"1295",121.419008286,31.2967096071,6275,6
"1296",121.429931714,31.2967096071,13700,6
"1297",121.440855143,31.2967096071,8279,6
"1298",121.451778571,31.2967096071,4838,6
"1299",121.462702,31.2967096071,15656,6
"1300",121.473625429,31.2967096071,24381,6
"1301",121.484548857,31.2967096071,16126,6
"1302",121.495472286,31.2967096071,13834,6
"1303",121.506395714,31.2967096071,21644,6
"1304",121.517319143,31.2967096071,12218,6
"1305",121.528242571,31.2967096071,18322,6
"1306",121.539166,31.2967096071,20104,6
"1307",121.550089429,31.2967096071,10767,6
"1308",121.561012857,31.2967096071,392,6
"1309",121.571936286,31.2967096071,3050,6
"1310",121.582859714,31.2967096071,3975,6
"1311",121.593783143,31.2967096071,1409,6
"1312",121.604706571,31.2967096071,5409,6
"1313",121.61563,31.2967096071,2573,6
"1314",121.626553429,31.2967096071,1000,6
"1315",121.637476857,31.2967096071,975,6
"1316",121.648400286,31.2967096071,178,6
"1317",121.353467714,31.3057059643,1800,6
"1318",121.364391143,31.3057059643,2907,6
"1319",121.375314571,31.3057059643,1999,6
"1320",121.386238,31.3057059643,6722,6
"1321",121.397161429,31.3057059643,13923,6
"1322",121.408084857,31.3057059643,15074,6
"1323",121.419008286,31.3057059643,7388,6
"1324",121.429931714,31.3057059643,13426,6
"1325",121.440855143,31.3057059643,16377,6
"1326",121.451778571,31.3057059643,5212,6
"1327",121.462702,31.3057059643,13303,6
"1328",121.473625429,31.3057059643,15237,6
"1329",121.484548857,31.3057059643,20832,6
"1330",121.495472286,31.3057059643,18978,6
"1331",121.506395714,31.3057059643,15025,6
"1332",121.517319143,31.3057059643,15333,6
"1333",121.528242571,31.3057059643,19639,6
"1334",121.539166,31.3057059643,11854,6
"1335",121.550089429,31.3057059643,3127,6
"1336",121.561012857,31.3057059643,1763,6
"1337",121.571936286,31.3057059643,999,6
"1338",121.582859714,31.3057059643,2424,6
"1339",121.593783143,31.3057059643,993,6
"1340",121.604706571,31.3057059643,2918,6
"1341",121.61563,31.3057059643,1739,6
"1342",121.626553429,31.3057059643,2671,6
"1343",121.637476857,31.3057059643,974,6
"1344",121.648400286,31.3057059643,1190,6
"1345",121.353467714,31.3147023214,3109,6
"1346",121.364391143,31.3147023214,2790,6
"1347",121.375314571,31.3147023214,12608,6
"1348",121.386238,31.3147023214,10003,6
"1349",121.397161429,31.3147023214,10144,6
"1350",121.408084857,31.3147023214,6871,6
"1351",121.419008286,31.3147023214,1292,6
"1352",121.429931714,31.3147023214,15650,6
"1353",121.440855143,31.3147023214,36392,6
"1354",121.451778571,31.3147023214,24585,6
"1355",121.462702,31.3147023214,9542,6
"1356",121.473625429,31.3147023214,6720,6
"1357",121.484548857,31.3147023214,28995,6
"1358",121.495472286,31.3147023214,12961,6
"1359",121.506395714,31.3147023214,6933,6
"1360",121.517319143,31.3147023214,18970,6
"1361",121.528242571,31.3147023214,20110,6
"1362",121.539166,31.3147023214,11659,6
"1363",121.550089429,31.3147023214,2600,6
"1364",121.561012857,31.3147023214,1472,6
"1365",121.571936286,31.3147023214,457,6
"1366",121.582859714,31.3147023214,1202,6
"1367",121.593783143,31.3147023214,497,6
"1368",121.604706571,31.3147023214,555,6
"1369",121.61563,31.3147023214,1717,6
"1370",121.626553429,31.3147023214,2656,6
"1371",121.637476857,31.3147023214,2456,6
"1372",121.648400286,31.3147023214,63,6
"1373",121.353467714,31.3236986786,2270,6
"1374",121.364391143,31.3236986786,1330,6
"1375",121.375314571,31.3236986786,3734,6
"1376",121.386238,31.3236986786,8939,6
"1377",121.397161429,31.3236986786,5554,6
"1378",121.408084857,31.3236986786,2594,6
"1379",121.419008286,31.3236986786,2640,6
"1380",121.429931714,31.3236986786,13705,6
"1381",121.440855143,31.3236986786,16528,6
"1382",121.451778571,31.3236986786,16663,6
"1383",121.462702,31.3236986786,7317,6
"1384",121.473625429,31.3236986786,10802,6
"1385",121.484548857,31.3236986786,14058,6
"1386",121.495472286,31.3236986786,4873,6
"1387",121.506395714,31.3236986786,3155,6
"1388",121.517319143,31.3236986786,12380,6
"1389",121.528242571,31.3236986786,29074,6
"1390",121.539166,31.3236986786,15188,6
"1391",121.550089429,31.3236986786,1976,6
"1392",121.561012857,31.3236986786,643,6
"1393",121.571936286,31.3236986786,1204,6
"1394",121.582859714,31.3236986786,2037,6
"1395",121.593783143,31.3236986786,2401,6
"1396",121.604706571,31.3236986786,755,6
"1397",121.61563,31.3236986786,1460,6
"1398",121.626553429,31.3236986786,2384,6
"1399",121.637476857,31.3236986786,1146,6
"1400",121.648400286,31.3236986786,808,6
"1401",121.353467714,31.3326950357,1339,6
"1402",121.364391143,31.3326950357,2338,6
"1403",121.375314571,31.3326950357,2119,6
"1404",121.386238,31.3326950357,3684,6
"1405",121.397161429,31.3326950357,5906,6
"1406",121.408084857,31.3326950357,3768,6
"1407",121.419008286,31.3326950357,4084,6
"1408",121.429931714,31.3326950357,11245,6
"1409",121.440855143,31.3326950357,15006,6
"1410",121.451778571,31.3326950357,18856,6
"1411",121.462702,31.3326950357,10191,6
"1412",121.473625429,31.3326950357,11758,6
"1413",121.484548857,31.3326950357,11565,6
"1414",121.495472286,31.3326950357,2834,6
"1415",121.506395714,31.3326950357,2457,6
"1416",121.517319143,31.3326950357,6107,6
"1417",121.528242571,31.3326950357,21165,6
"1418",121.539166,31.3326950357,11139,6
"1419",121.550089429,31.3326950357,1512,6
"1420",121.561012857,31.3326950357,782,6
"1421",121.571936286,31.3326950357,1959,6
"1422",121.582859714,31.3326950357,3883,6
"1423",121.593783143,31.3326950357,3178,6
"1424",121.604706571,31.3326950357,917,6
"1425",121.61563,31.3326950357,2755,6
"1426",121.626553429,31.3326950357,490,6
"1427",121.637476857,31.3326950357,1382,6
"1428",121.648400286,31.3326950357,50,6
"1429",121.353467714,31.3416913929,714,6
"1430",121.364391143,31.3416913929,4657,6
"1431",121.375314571,31.3416913929,2365,6
"1432",121.386238,31.3416913929,5142,6
"1433",121.397161429,31.3416913929,4735,6
"1434",121.408084857,31.3416913929,3332,6
"1435",121.419008286,31.3416913929,3839,6
"1436",121.429931714,31.3416913929,7086,6
"1437",121.440855143,31.3416913929,14833,6
"1438",121.451778571,31.3416913929,13849,6
"1439",121.462702,31.3416913929,1983,6
"1440",121.473625429,31.3416913929,9191,6
"1441",121.484548857,31.3416913929,13011,6
"1442",121.495472286,31.3416913929,7624,6
"1443",121.506395714,31.3416913929,2404,6
"1444",121.517319143,31.3416913929,3571,6
"1445",121.528242571,31.3416913929,3296,6
"1446",121.539166,31.3416913929,1293,6
"1447",121.550089429,31.3416913929,144,6
"1448",121.561012857,31.3416913929,2647,6
"1449",121.571936286,31.3416913929,6971,6
"1450",121.582859714,31.3416913929,5342,6
"1451",121.593783143,31.3416913929,1367,6
"1452",121.604706571,31.3416913929,654,6
"1453",121.61563,31.3416913929,643,6
"1454",121.626553429,31.3416913929,284,6
"1455",121.637476857,31.3416913929,1024,6
"1456",121.648400286,31.3416913929,0,6
"1457",121.353467714,31.35068775,6358,6
"1458",121.364391143,31.35068775,8099,6
"1459",121.375314571,31.35068775,5560,6
"1460",121.386238,31.35068775,5403,6
"1461",121.397161429,31.35068775,7600,6
"1462",121.408084857,31.35068775,5236,6
"1463",121.419008286,31.35068775,5702,6
"1464",121.429931714,31.35068775,7512,6
"1465",121.440855143,31.35068775,1546,6
"1466",121.451778571,31.35068775,3034,6
"1467",121.462702,31.35068775,1381,6
"1468",121.473625429,31.35068775,2727,6
"1469",121.484548857,31.35068775,6912,6
"1470",121.495472286,31.35068775,7711,6
"1471",121.506395714,31.35068775,2050,6
"1472",121.517319143,31.35068775,846,6
"1473",121.528242571,31.35068775,603,6
"1474",121.539166,31.35068775,880,6
"1475",121.550089429,31.35068775,1168,6
"1476",121.561012857,31.35068775,3947,6
"1477",121.571936286,31.35068775,5514,6
"1478",121.582859714,31.35068775,2726,6
"1479",121.593783143,31.35068775,408,6
"1480",121.604706571,31.35068775,25,6
"1481",121.61563,31.35068775,195,6
"1482",121.626553429,31.35068775,0,6
"1483",121.637476857,31.35068775,0,6
"1484",121.648400286,31.35068775,0,6
"1485",121.353467714,31.3596841071,4958,6
"1486",121.364391143,31.3596841071,7084,6
"1487",121.375314571,31.3596841071,5190,6
"1488",121.386238,31.3596841071,5302,6
"1489",121.397161429,31.3596841071,4270,6
"1490",121.408084857,31.3596841071,7052,6
"1491",121.419008286,31.3596841071,4105,6
"1492",121.429931714,31.3596841071,5762,6
"1493",121.440855143,31.3596841071,4813,6
"1494",121.451778571,31.3596841071,3914,6
"1495",121.462702,31.3596841071,286,6
"1496",121.473625429,31.3596841071,281,6
"1497",121.484548857,31.3596841071,2700,6
"1498",121.495472286,31.3596841071,3614,6
"1499",121.506395714,31.3596841071,180,6
"1500",121.517319143,31.3596841071,568,6
"1501",121.528242571,31.3596841071,424,6
"1502",121.539166,31.3596841071,729,6
"1503",121.550089429,31.3596841071,908,6
"1504",121.561012857,31.3596841071,920,6
"1505",121.571936286,31.3596841071,748,6
"1506",121.582859714,31.3596841071,905,6
"1507",121.593783143,31.3596841071,61,6
"1508",121.604706571,31.3596841071,97,6
"1509",121.61563,31.3596841071,49,6
"1510",121.626553429,31.3596841071,49,6
"1511",121.637476857,31.3596841071,0,6
"1512",121.648400286,31.3596841071,0,6
"1513",121.353467714,31.3686804643,3407,6
"1514",121.364391143,31.3686804643,4166,6
"1515",121.375314571,31.3686804643,2169,6
"1516",121.386238,31.3686804643,1428,6
"1517",121.397161429,31.3686804643,2877,6
"1518",121.408084857,31.3686804643,4849,6
"1519",121.419008286,31.3686804643,4631,6
"1520",121.429931714,31.3686804643,10959,6
"1521",121.440855143,31.3686804643,7941,6
"1522",121.451778571,31.3686804643,3032,6
"1523",121.462702,31.3686804643,1679,6
"1524",121.473625429,31.3686804643,1943,6
"1525",121.484548857,31.3686804643,8104,6
"1526",121.495472286,31.3686804643,5882,6
"1527",121.506395714,31.3686804643,510,6
"1528",121.517319143,31.3686804643,402,6
"1529",121.528242571,31.3686804643,402,6
"1530",121.539166,31.3686804643,1773,6
"1531",121.550089429,31.3686804643,689,6
"1532",121.561012857,31.3686804643,400,6
"1533",121.571936286,31.3686804643,65,6
"1534",121.582859714,31.3686804643,231,6
"1535",121.593783143,31.3686804643,69,6
"1536",121.604706571,31.3686804643,0,6
"1537",121.61563,31.3686804643,0,6
"1538",121.626553429,31.3686804643,0,6
"1539",121.637476857,31.3686804643,0,6
"1540",121.648400286,31.3686804643,0,6
"1541",121.353467714,31.3776768214,1393,6
"1542",121.364391143,31.3776768214,2020,6
"1543",121.375314571,31.3776768214,963,6
"1544",121.386238,31.3776768214,1870,6
"1545",121.397161429,31.3776768214,1080,6
"1546",121.408084857,31.3776768214,2200,6
"1547",121.419008286,31.3776768214,2255,6
"1548",121.429931714,31.3776768214,8245,6
"1549",121.440855143,31.3776768214,6147,6
"1550",121.451778571,31.3776768214,3274,6
"1551",121.462702,31.3776768214,1848,6
"1552",121.473625429,31.3776768214,1158,6
"1553",121.484548857,31.3776768214,7344,6
"1554",121.495472286,31.3776768214,5776,6
"1555",121.506395714,31.3776768214,2067,6
"1556",121.517319143,31.3776768214,916,6
"1557",121.528242571,31.3776768214,810,6
"1558",121.539166,31.3776768214,437,6
"1559",121.550089429,31.3776768214,181,6
"1560",121.561012857,31.3776768214,127,6
"1561",121.571936286,31.3776768214,44,6
"1562",121.582859714,31.3776768214,0,6
"1563",121.593783143,31.3776768214,0,6
"1564",121.604706571,31.3776768214,0,6
"1565",121.61563,31.3776768214,0,6
"1566",121.626553429,31.3776768214,0,6
"1567",121.637476857,31.3776768214,0,6
"1568",121.648400286,31.3776768214,0,6
"1569",121.353467714,31.1347751786,8160,7
"1570",121.364391143,31.1347751786,11575,7
